Datetime,Tweet Id,Text,Username
2022-09-25 06:32:36+00:00,1573923404050309121,Fırat Üniversitesi Rektörü Sayın Prof.Dr.Fahrettin Göktaş teşekkür ediyorum.. @ProfGoktas https://t.co/yhrxwbm4m2,esraserr
2022-09-24 23:13:03+00:00,1573812790061563904,"URAP (University Ranking by Academic Performance) tarafından yapılan 2022-2023 Türkiye sıralaması açıklandı. Fırat Üniversitesi, yapılan değerlendirmede Devlet Üniversiteleri arasında 17. sırada yer alırken Tıp fakültesi bulunan üniversiteler arasında

https://t.co/YnlaAkUAxX https://t.co/hLBBsu6Lzf",ElazigSurmanset
2022-09-24 17:19:18+00:00,1573723764206063616,Elazığ Oda ve Borsamız iş birliği yaparak hayvancılık ve gıda sanayisine büyük değer katacak Tarım İhtisas OSB kuruyor. Tarım sektörüne değer katmak amacıyla Fırat Üniversitesi ile ortaklaşa yeni projeler üreten @BorsaElazig’ı da kutluyorum. https://t.co/gmHaRMogN1,RHisarciklioglu
2022-09-24 17:14:50+00:00,1573722640715505664,"Elazığ’da üniversite okuyan arkadaşlarımızın sosyalleşmesi ve eğlenmesi için elimizden geleni yaptık.

Fırat Üniversitesi Piknik Ve Voleybol Etkinliği https://t.co/4x8KNzH8P7",ccagdasaktas
2022-09-24 16:49:03+00:00,1573716150432763904,"20 Şubat 2015 te Şehadet haberi ile hepimizin boğazında acısı düğümlenen Ülkücü Şehidimiz, Ege Üniversitesi Reisi Fırat Yılmaz ÇAKIROĞLU Şehidimizi kabri başında ziyaret ederek dualarla yad ettik
Mevlam Şefaatlerinden nasip etsin https://t.co/ROb6BM3dbD",Murat_Sezer_
2022-09-24 12:22:35+00:00,1573649092374368258,"Fırat Üniversitesi maçı başladı.🐐
#K1985vFÜ https://t.co/jDtZcZDxv5",karakocan1985sk
2022-09-24 12:03:22+00:00,1573644256681631746,"Fırat Üniversitesi maçı öncesi ısınmak için sahadayız. 🔥 

#K1985vFÜ https://t.co/Wmx79qHCaG",karakocan1985sk
2022-09-24 11:34:15+00:00,1573636931191275521,"📑 Fırat Üniversitesi maçı ilk 11’imiz. 🐐

#K1985vFÜ https://t.co/7YJxuArJhZ",karakocan1985sk
2022-09-24 11:10:18+00:00,1573630901619245058,"Malatya’da düzenlenen Altın Kayısı Ödülleri Gecesinde ödüle layık görülen değerli arkadaşım @KANALFIRAT Haber Spikeri ve aynı zamanda Fırat Üniversitesi Kurumsal İletişim Ofisi Koordinatörü Öğr. Gör. Furkan Dilaver’i yürekten kutluyorum… 
@furkandilaverr https://t.co/4ky6RlZ4eW",mstftnyldz23
2022-09-24 09:30:03+00:00,1573605673409167361,Kime iletişim fakültesindeyim desem sinsice gülüp geçmiş olsun diyor yakkktın benii #firatüniversitesi,irfangaziii
2022-09-23 21:33:32+00:00,1573425358157799441,"Burası Elazığ…
Yer Fırat Üniversitesi Mühendislik Fakültesi Ana Giriş Altı.
Bu Anamızda; 
Bu Memleketin Analarından Birtanesi.
Yoruma Gerek Yok!
Allah Elbet Soracaktır Hesabını👆🏻
#Allah #Hesabını #Sorar #hzömerinadaleti #elazığ #elaziz #elazig https://t.co/8VRhaVT4CS",svssrnck
2022-09-23 18:12:35+00:00,1573374785429569536,"Fırat Üniversitesi Hastanesi Sağlık Çalışanları bu ay da  aynı yemeklere mecbur bırakıldı. Usanmadan bu yemekler verilmeye devam edildikçe, biz de yılmadan, usanmadan yazacak ve  duyurmaya devam edeceğiz! https://t.co/dc6CgdE0YH",mitKara27228190
2022-09-23 16:24:23+00:00,1573347554397413378,"Fırat Üniversitesi GSK yeniden Gündüz'e emanet

🔗https://t.co/NoccLrKZqN https://t.co/EDA4F5ciTN",elazigonline
2022-09-23 16:05:47+00:00,1573342875471036419,"Fırat Üniversitesi Erhan Gündüz İle Yeniden Anlaştı
https://t.co/hshDHFr7uS https://t.co/nDnNCKIv3R",Kanal23HD
2022-09-23 13:42:57+00:00,1573306929010642945,"Fırat Üniversitesi GSK Gündüz'e emanet
https://t.co/d5qYfCubTK https://t.co/9qBjeU5LHb",sondakika23
2022-09-23 12:51:46+00:00,1573294051075698693,"Fırat Üniversitesi GSK, Erhan Gündüz’e emanet https://t.co/xxAJRQDrBw https://t.co/T9AX4zh9Ur",manset23haber
2022-09-23 12:50:07+00:00,1573293632823648257,"Çok teşekkür ederim kıymetli hocalarım.
Şevket hocam Fırat Üniversitesi'nde öğretim görevlisi idi.",mstgndz3334
2022-09-23 11:54:39+00:00,1573279673819217920,"Fırat Üniversitesi Gsk Gündüz’e Emanet
https://t.co/6JjH6XIWqb
#elazığ #elazığhaber https://t.co/2tsCmY775U",elazignet
2022-09-23 11:29:31+00:00,1573273349312110592,"Fırat Üniversitesi GSK Gündüz’e Emanet

https://t.co/AW6Yp6Yweg https://t.co/hepgXZ0YVb",elazigsonhaber
2022-09-23 11:29:08+00:00,1573273252713070592,"Fırat Üniversitesi GSK, geçmiş dönemlerde takımın teknik sorumluluğunu yapan Erhan Gündüz’le yeniden el sıkıştı.

Bölgesel Amatör Lig ekiplerinden Fırat Üniversitesi GSK’da teknik sorumlu krizi aşıldı. Sezon başı anlaşmaya varılan ancak yaşanan maddi pro… https://t.co/puHY9nFu68",HaberPusu
2022-09-23 10:14:24+00:00,1573254446066319360,"Fırat Üniversitesi SK Erhan Gündüz ile Anlaştı 
https://t.co/zdvuIdAmV0",haberkent23
2022-09-23 10:01:11+00:00,1573251120411332609,"Fırat Üniversitesi Koordinatörlüğünde Küçük Kaşifler Doğayı Eğlenerek Öğrendi

https://t.co/S2re1tTdHj https://t.co/KuaddHPZDU",elazigsonhaber
2022-09-23 09:03:59+00:00,1573236725199011840,"Takımımız Erhan Gündüz'e Emanet!

Geçtiğimiz sezonlarda da teknik sorumlumuz olarak takımımızın başında görev alan Erhan Gündüz yeniden Fırat Üniversitesi'nde!

Yeni sezonda takımımızın başında olacak hocamıza hoşgeldin diyor, başarılar diliyoruz. 

#elazığ #fıratüniversitesi https://t.co/il6VFIwSiA",firatunigsk
2022-09-23 08:12:25+00:00,1573223750853873664,#FıratÜniversitesi #EğitimFakültesi’nden mesai arkadaşımız hocamız #ŞevketKoçsoy vefat etmiştir. Allah rahmet eylesin. Mekanı cennet olsun. 🤲🏻 https://t.co/4GtYftvAQW,unalic
2022-09-23 07:59:13+00:00,1573220425902989312,"Fırat Üniversitesi maçı kamp kadromuz. 🐐 

#K1985vFÜ | #Osenebusene https://t.co/mhliFG8k8V",karakocan1985sk
2022-09-22 17:00:50+00:00,1572994342603657217,"@ogretmeninfikri @cakmakci Bende oradan mezunum. :)

Elazığ Üniversite şehri olmak zorunda değil. Ama Fırat Üniversitesi her zaman iyi mühendis yetiştirmeye devam edecek. Buradaki mühim konu bence bu nokta. Saygılarımla.",talhakirgel
2022-09-22 15:23:39+00:00,1572969885663100928,"Bakan Soylu: “Üçüncü toplantımızı Fırat Üniversitesi’nde gerçekleştirdik”

 https://t.co/0YJeW9VcWF
@suleymansoylu https://t.co/V8CFqv7vQb",elazigsonhaber
2022-09-22 13:52:20+00:00,1572946905377964033,"Fırat Kalkınma Ajansı Fırat Üniversitesi Dijital Dönüşüm ve Yazılım Ofisini Ziyaret Etti.

@firatresmihesap @firatkalkinma
 @mustafaulas @hakan1gulerr 

Haberin devamı ⬇️
https://t.co/jjhD9q1u3v

#fıratüniversitesi #dijitaldönüşüm #yazilim https://t.co/3m6coYFy9E",firatddyo
2022-09-22 11:25:21+00:00,1572909914787282944,"FIRAT ÜNİVERSİTESİ URAP TÜRKİYE SIRALAMASINDA YÜKSELMEYE DEVAM EDİYOR

@firatresmihesap
@ProfGoktas 

#elazığ #fıratüniversitesi #urap #sıralama 

https://t.co/DdmPHnfbFH",elazigwebhaber
2022-09-22 11:22:52+00:00,1572909287718154241,"DOÇ. DR. KARAKEÇİ: İDRAR KAÇIRMA BİR KADER DEĞİLDİR

@firatresmihesap

#elazığ #fıratüniversitesi #üroloji 
 https://t.co/OlAQuJdWvf",elazigwebhaber
2022-09-22 09:59:59+00:00,1572888431142866944,"@firatresmihesap Tebrikler Fırat Üniversitesi, Tebrikler Üniversitemizin güzide öğrencileri 👏",Bcebeloglu
2022-09-22 09:26:35+00:00,1572880025254330368,"Fırat Üniversitesi URAP Türkiye sıralamasında ilk 20’de 
https://t.co/hnn86XypJa 

@firatresmihesap @ProfGoktas https://t.co/9sXzdH2ZBx",Firatgazetesi23
2022-09-22 08:47:55+00:00,1572870295723048960,@mralikopter Fırat Üniversitesi,Captain_Price23
2022-09-22 08:28:14+00:00,1572865343223369730,"Fırat Üniversitesi Yükselişini Sürdürüyor 
@ProfGoktas @firatresmihesap #elazığ
https://t.co/2ecSEwS2gt",haberkent23
2022-09-22 08:15:31+00:00,1572862143074025472,Fırat Üniversitesi yükselişini sürdürüyor https://t.co/K48HJH8Ck9,HarputGazetesi
2022-09-22 08:14:20+00:00,1572861845463089152,"Fırat Üniversitesi URAP Türkiye Sıralamasında Yükselmeye Devam Ediyor

https://t.co/tCwafgJtcg
@firatresmihesap https://t.co/epeUWHrN2l",elazigsonhaber
2022-09-22 06:20:36+00:00,1572833223373213696,"@KYK_DESTEK Merhaba
Ben ek yerleştirme ile Fırat üniversitesi'ne yerleştirildim.
Ek yerleştirme ile yerleşenler için yurt başvuruları ne zaman başlayacak ve okulum 26'sında başlayacak yurtlarınızın misafirhanesinde kalma imkanım var mı?",Hey_Kag
2022-09-21 21:23:52+00:00,1572698147033333761,"Elazığ Fırat Üniversitesi Teknoloji Fakültesinde @Turkcell @TurkcellHizmet çekim kalitesi yıllardır çok kötü, kaç defa müşteri temsilcisi ile görüşme yapsam da değişen bir durum olmadı. Lütfen artık şunu çözün, Elazığ'ın çoğu bölgesinde de sıkıntı var. #Elazığ #Turkcell",esenhikmet
2022-09-21 19:32:12+00:00,1572670047687942150,@ciftciadam1 Ben Fırat üniversitesi mezunuyum köye 15 yıl önce geldim 9 koyun 1 adet keçi ile başladım 300'e ulaştım çiçek hastalığından birazı öldü daha sonra geçen yıl yem alamadık tane yem çokpahalınca  yem alamadım koyun süt yapmadı kuzu öldü koyun da öldü çobanlığında kendim yapıyorum.,MehmetD08711490
2022-09-21 18:58:23+00:00,1572661535033409537,Fırat Üniversitesi'nde Ahmet Atila dönemi sezon başlamadan bitti - Ajans Türk Haber https://t.co/kCKG0C7sut @GoogleNews aracılığıyla,Ajansturkhaber
2022-09-21 17:02:21+00:00,1572632336893906944,"Fırat Üniversitesinden Azerbaycan Teknik Üniversitesi'ne ziyaret

🔗https://t.co/nkseVDe26k https://t.co/neFusKlLux",elazigonline
2022-09-21 16:58:45+00:00,1572631431079157760,Ben şuan Elazığ Fırat üniversitesi Hastanesi'ndeyim hastane bahçesi sanki Bingöl çarşısı. #bingolearastırmahastanesiistiyoruz,MuratKa62850464
2022-09-21 16:36:58+00:00,1572625947597352960,"4 Ekim Hayvanları Koruma Günü’nde Fırat Üniversitesi Kültür Park’ta, daha önce Fırat Üniversitesi Hayvanları Koruma Topluluğuna bağışlanan kedi evlerini sizlerle birlikte bir araya getirip, besleme noktalarımıza bırakacağız. 
Saat 14.30’da görüşmek üzere 👋🏻 https://t.co/96otr8ScOR",HayRefDer
2022-09-21 16:26:31+00:00,1572623318775398405,Çukurova Üniversitesi'nin uç beyi Fırat Acartekin’dir! Çukurova üniversitesinde zaman ve mekan Fırat Başkana aittir. Herkes ayağını denk alsın.  Sen yürü ardından dağlar yürüsün Ardından asırlar çağlar yürüsün! @f_acartekin @CuUlkuculeri01 https://t.co/hweJSHi9VQ,E_A_H_O_D
2022-09-21 16:26:12+00:00,1572623238014078977,Çukurova Üniversitesi'nin uç beyi Fırat Acartekin’dir! Çukurova üniversitesinde zaman ve mekan Fırat Başkana aittir. Herkes ayağını denk alsın.  Sen yürü ardından dağlar yürüsün Ardından asırlar çağlar yürüsün! @f_acartekin @CuUlkuculeri01 https://t.co/Jg9jdnCICI,AlparslanKurs
2022-09-21 14:47:55+00:00,1572598503100108800,Çukurova Üniversitesi'nin sancağı Fırat Acartekin başkanımızdadır.  @f_acartekin  Sen yürü ardından dağlar yürüsün Ardından asırlar çağlar yürüsün! https://t.co/7iKf5Bikjj,sedacokuk
2022-09-21 12:40:10+00:00,1572566354460549123,"FIRAT ÜNİVERSİTESİ İLE AZERBAYCAN ARASINDAKİ İKİLİ İLİŞKİLER GÜÇLENDİRİLİYOR

@firatresmihesap
@ProfGoktas 

#elazığ #fıratüniversitesi #Azerbaycan
#ziyaret 

https://t.co/VkAVn0fl3F",elazigwebhaber
2022-09-21 12:32:47+00:00,1572564497763815425,"Kariyerine güçlü bir adım atmak isteyen üniversite öğrencilerimize kapımızı sonuna kadar açtığımız DDYO ofisimizde çalışan öğrencilerimizin geride bıraktığı bu güzel yolculuğu hep birlikte dinleyelim.

@firatresmihesap @mustafaulas @hakan1gulerr  

#fıratüniversitesi #yazılım https://t.co/ldLcjf23NL",firatddyo
2022-09-21 11:18:32+00:00,1572545811778785280,@FurkanF30 Fırat üniversitesi öğrencisiyim yurt parami ödemekte zorluk çekiyorum Allah'ım inşallah bana çıkar 🙏🙏🙏,irfanelci21
2022-09-21 11:09:55+00:00,1572543642505551872,"Fırat Üniversitesi’nde Ahmet Atila Dönemi Sezon Başlamadan Bitti
https://t.co/mcBix19BfS
#elazığ #elazığhaber https://t.co/egmsWpmwzm",elazignet
2022-09-21 11:01:59+00:00,1572541644565803010,Fırat Üniversitesi’nde Ahmet Atila dönemi sezon başlamadan bitti – Spor – Spordetay https://t.co/MNTOFebCZK,ulusal24
2022-09-21 10:58:26+00:00,1572540751980167169,Fırat Üniversitesi’nde Ahmet Atila Dönemi Sezon Başlamadan Bitti https://t.co/1tpAZsCWQA https://t.co/t2uEeJOM5Y,manset23haber
2022-09-21 10:48:54+00:00,1572538351953252353,"#FıratÜniversitesi Gençlik ve Spor Kulübü, yeni sezon için anlaştığı Teknik Sorumlu #AhmetAtila ile yaşanan fikir ayrılıklarından dolayı yollarını ayırdığını duyurdu.
https://t.co/20L6SSnphR",haberyirmiuc
2022-09-21 10:44:27+00:00,1572537232937947137,"Fırat Üniversitesi Gençlik ve Spor Kulübü, yeni sezon için anlaştığı Teknik Sorumlu Ahmet Atila ile yaşanan fikir ayrılıklarından dolayı yollarını ayırdığını duyurdu.

Bölgesel Amatör Lig’de mücadele eden Elazığ takımlarından Fırat Üniversitesi Gençlik v… https://t.co/ScdkTv3AQv",HaberPusu
2022-09-21 10:44:16+00:00,1572537186461052928,Fırat Üniversitesi’nde Ahmet Atila dönemi sezon başlamadan bitti https://t.co/ZQmpBbRTUG #elazığ #firatüniversitesi https://t.co/J6pblIJMNH,harputgundem
2022-09-21 10:33:37+00:00,1572534508146262023,"Fırat Üniversitesi, Azerbaycan’da bir dizi temaslarda bulundu
https://t.co/ENKtCfu2jn 

@firatresmihesap https://t.co/Hl4tGV7kRN",Firatgazetesi23
2022-09-21 09:59:59+00:00,1572526044795801604,"Fırat Üniversitesi ile Azerbaycan arasındaki ikili ilişkiler güçlendiriliyor
@firatresmihesap
https://t.co/H7tf1v7ttx",HarputGazetesi
2022-09-21 09:30:58+00:00,1572518741006753793,@osymcapss Fırat üniversitesi,emekcidoruk65
2022-09-21 09:01:57+00:00,1572511439717531649,"Fırat Üniversitesi İle Azerbaycan Arasındaki İkili İlişkiler Güçlendiriliyor

https://t.co/37iXBHTWqF

@firatresmihesap https://t.co/g2ABasDPYm",elazigsonhaber
2022-09-20 15:51:15+00:00,1572252055904862217,"ORDU-MİLLET DİYE BİR KAVRAM VARDIR.@TSKGnkur  Bende Papazı vurdum, 03.05.2011'De TÜRK ORDUSUNDAN Alındım. Fırat Üniversitesi Çevre Mühendisliğini Okumaya Geri Alınmam İçin Beklemeye Başladım.15.06.2021'De maltada ağır hafıza kaybı yaşadım.Geri getirildim vs.Ben Çevre Okurken",HuseyinATABAY23
2022-09-20 15:14:22+00:00,1572242772324646914,"Fırat Üniversitesi ev sahipliğinde bir ilk daha yaşandı!

🔗https://t.co/7jYyzruwOE

@firatresmihesap @ProfGoktas https://t.co/JrRYyVma8w",elazigonline
2022-09-20 13:31:48+00:00,1572216960083005440,"Fırat Üniversitesi Gençlik Spor Kulübü, Atilla İle Yollarını Ayırdı
https://t.co/sG656E9bTm
#elazığ https://t.co/z02r7Bi1iQ",Kanal23HD
2022-09-20 11:01:09+00:00,1572179047593181188,"Fırat üniversitesi, 23. Otomatik Kontrol Ulusal Kongresi’ne ev sahipliği yaptı
https://t.co/qmZw3JpkvJ
@firatresmihesap",elaziggundem23
2022-09-20 10:56:52+00:00,1572177970378461186,"#FıratÜniversitesi, Türkiye Otomatik Kontrol Ulusal Kongresine ev sahipliği yaptı.
https://t.co/7oQNu5sb38",haberyirmiuc
2022-09-20 10:29:01+00:00,1572170962690363396,Fırat Üniversitesi Koşusu OĞLUM KAYRA’nın… https://t.co/mKSGyAalX7,stormboyss
2022-09-20 10:19:47+00:00,1572168638299508736,Fırat Üniversitesi Koşusu OĞLUM KAYRA’nın… https://t.co/ApXMiX2La6,TEK_GAZETESI
2022-09-20 10:19:10+00:00,1572168482544046081,"Fırat Üniversitesi, TOK 2022’ye Ev Sahipliği Yaptı

https://t.co/xEPxdrXh8h https://t.co/ZiZxoyQoUx",elazigsonhaber
2022-09-20 10:10:42+00:00,1572166353003372545,"Fırat Üniversitesi TOK 2022’ye Ev Sahipliği Yaptı
https://t.co/qaDj7DNEnk
#elazığ @firatresmihesap @ProfGoktas https://t.co/zAVcSJ4O8H",Kanal23HD
2022-09-20 10:00:22+00:00,1572163750190522368,"FIRAT ÜNİVERSİTESİ'NDE BiR İLK!
https://t.co/l7FuQuLJ4N #tok #fıratüniversitesi @nafiz_koca https://t.co/JUoSCP42JB",gazetegunisigi
2022-09-20 10:00:06+00:00,1572163683652104192,"Fırat Üniversitesi, 23. Otomatik Kontrol Ulusal Kongresi’ne ev sahipliği yaptı 
https://t.co/SMwWcKPxmN 

@ProfGoktas https://t.co/ku47qw9zN4",Firatgazetesi23
2022-09-20 09:46:25+00:00,1572160240086548483,"Fırat Üniversitesi 23. Otomatik Kontrol Ulusal Kongresine Ev Sahipliği Yaptı 
@ProfGoktas @firatresmihesap 
https://t.co/ogX3Gw1bEV https://t.co/pUmT5uSuEZ",haberkent23
2022-09-20 09:01:30+00:00,1572148939364745217,@nomoretrip Fırat Üniversitesi mezunuymuş :)),hilti2001
2022-09-20 05:31:17+00:00,1572096035014557698,"Fırat Üniversitesi Hastanesi Başhekimliği Laboratuvar Hizmeti Alacaktır
https://t.co/JMNMaj9qcF
#ilangovtr https://t.co/ZdfKwcnJ4s",Habercan24
2022-09-20 05:18:00+00:00,1572092691478941696,"Fırat Üniversitesi Sivrice Meslek Yüksek Okulu Öğretim Görevlisi Dr. Halil KARAN, alternatif yem kaynakları ile ilgili açıklamalarda bulundu. Açıklamalarında şu konulara değindi:

Ülkemizde son zamanlarda artan nüfusla birlikte yetiştirilen hayvan

https://t.co/0e2aTpbQ7P https://t.co/YY9sXsO0Iq",muratatlamis
2022-09-19 21:55:47+00:00,1571981404225019907,Fırat üniversitesi etkinliklerinden iyi bu arada https://t.co/aYlFR4DKuO,altunnbunyaminn
2022-09-19 20:37:08+00:00,1571961611107155968,"@AllahsZkurbaaa Gökçe Fırat ve ekibi Yıldız Teknik Üniversitesi'nde solcu gençleri boş sınıflarda döveli yirmi sene oluyor sanırım. sonra Sözcü'lerinde, Cumhuriyet'lerinde manşetler atmışlardı pkk sempatizanı bir grup atatürkçü gençlere saldırdı diye. Kemalistlerden dik duruş bekleyemiyorsun.",Tosbaa01
2022-09-19 18:35:20+00:00,1571930959447982082,"Uluslararası Melita’dan Malatya’ya Arslantepe Buluşması ""Tarihin Dokusu Defile Gösterisi ""

Fırat Üniversitesi Grafik Program'dan(2003)  Hocam Yaşar Sabri ŞANLI 👍 https://t.co/btvRYAZ75p",kndmrcebrail
2022-09-19 18:07:12+00:00,1571923881522348032,"Fırat Üniversitesi Koşusu’nda galibiyet Oğlum Kayra’nın oldu 

https://t.co/14nACDGtuH https://t.co/500FqlKXbk",_TJK_
2022-09-19 16:26:22+00:00,1571898503387058176,"@KukSalih Bu tipin Tayyip dusmaligi nedeni belli. Kendisi Fırat üniversitesi mezunu, küçüklüğü herşeyi fetoculerle. Hatta kendisi fetunun abilerin den https://t.co/LBcpprICF0",OmerHDemir1
2022-09-19 15:05:05+00:00,1571878049880186887,#ektercih Fırat üniversitesi kovancılar meslek yüksekokulu sağlık kurumları işletmeciliği 😍 kovancılara geleceklerr varmıı,EzgiArsyy
2022-09-19 12:34:51+00:00,1571840240058343425,"Fırat Üniversitesi Hastanesi'nde Sepsis İle Mücadele Günü Konferansı

@firatresmihesap

#elazığ #fıratüniversitesi #sepsis #konferans 
 https://t.co/VVtrqRv3Rs",elazigwebhaber
2022-09-19 11:20:49+00:00,1571821609303826432,"Kariyerine güçlü bir adım atmak isteyen üniversite öğrencilerimize kapımızı sonuna kadar açtığımız DDYO ofisimizde çalışan öğrencilerimizin geride bıraktığı bu güzel yolculuğu hep birlikte dinleyelim.

@firatresmihesap @mustafaulas @hakan1gulerr

#fıratüniversitesi #yazılım https://t.co/ZYFbOEw2Tv",firatddyo
2022-09-19 07:18:18+00:00,1571760578288558081,"'13 Eylül Dünya Sepsis İle Mücadele Günü' Dolayısıyla Fırat Üniversitesi Hastanesi'nde Konferans Düzenlendi

https://t.co/EFC3YpSQQO https://t.co/5ttzxbThyk",elazigsonhaber
2022-09-19 06:02:11+00:00,1571741423065522177,"Fırat üniversitesi koşusu
Bu koşuda ölüm temposu olur mu?
Daha önce bu tempoya şahit olduk.
#Bozkara #Oğlumkayra kaçak 
#Oğlumrecep #Boztepeyi önlere düşen isimler. #Oğlumkayra babasına liderliği vermez üstünde birde Menderes var.
Geriden #mustican #bilirkişi #babamercan gelecek. https://t.co/2D0EmjrafX",hamityksl
2022-09-18 11:29:11+00:00,1571461327628943360,@SErhanDeveci1 @YuksekogretimK @drfahrettinkoca Fırat Üniversitesi Hastanesi ne yapıyor hocam tabiki de tam tersini. Sba kadrosuna döner vermeyeceğini söylüyor.🤷🏻‍♂️🤷🏻‍♂️,silverpoplarr
2022-09-18 00:19:50+00:00,1571292880597131277,"DGS Fırat Üniversitesi 2023 Taban Puanları ve Kontenjanları 
#ÖSYM #DGS #DGS2023
https://t.co/lA0lTHmxZ2",TabanPuanlar
2022-09-17 21:45:02+00:00,1571253925462044674,Fırat Üniversitesi Tıp Fakültesi Eğitim-Öğretim ve Sınav Yönetmeliğinde Değişiklik Yapılmasına Dair Yönetmelik https://t.co/edmrnEXyhS,resmigazete_
2022-09-17 17:29:28+00:00,1571189607932248065,"Öğrenci numaranızı hâlâ öğrenmediyseniz altta bulunan linkten öğrenebilirsiniz. 

F.Ü Öğrenci Numarası Öğrenme : https://t.co/yl5rRLpxUW

#FıratÜniversitesi",fu_ogrenci
2022-09-17 17:27:26+00:00,1571189094746554375,"Muaf olmak istediğiniz dersler için 7 Ekim 2022 tarihine kadar bölüm sekreterliğinize dilekçe ile başvuru yapmanız gerekmektedir. Değerlendirme sonrasında muaf olmanız uygun görülen dersler OBS'deki not kısmında 'muaf' olarak görünecektir. 

#FıratÜniversitesi",fu_ogrenci
2022-09-17 13:25:16+00:00,1571128151593619456,"Fırat üniversitesi de Dr. Öğretim üyesi Sn Rahime Çelik hanım Derneğimizde ağırlayarak Engelli vatandaşlarımızın Camiler genelinde Erişilebilirliği uygun olmadığını ve ibadetten engellendiğini ile ilgili bir mekale gerçekleştirdik 
@engelsizcamiler https://t.co/DhUiaVbyft",metinfirat23
2022-09-17 05:28:51+00:00,1571008258630119425,"Yoluyla Karma Yöntem ve Nitel Analiz” eğitimlerini tamamladık.

İSTAR Araştırma Kurucu Ortağı ve MAXQDA Profesyonel Eğitmeni Fırat Yılmaz, Erzincan Binali Yıldırım Üniversitesi araştırmacıları ile 12 - 13 - 14 - 15 Eylül tarihlerinde bir araya geldi. 46 saatlik MAXQDA Nitel &gt;&gt;&gt;",istararastirma
2022-09-16 22:42:51+00:00,1570906084235411459,FIRAT ÜNİVERSİTESİ’nin 4 Temmuz 2022 tarihinde ilana çıktığı ve 04 Ağustos 2022 Perşembe günü firma tekliflerini aldığı 2022/640811 ihale kayıt numaralı (İKN) Fırat Üniversitesi Harput Yerleşkesi B Blok Merkezi Derslikler Binası in…https://t.co/lC0zC3gQUA https://t.co/FMWg2Bc3cC,TaahhutHaber
2022-09-16 17:56:12+00:00,1570833948921692160,"Bi gün Fırat Üniversitesi Veteriner Fakültesinde koridorda mesai saatini beklerken ""dekan wc"" yazan bir kapı görüp biraz da merakla içeri girdim.
Sonrası ne mi oldu?
O konfordan bende şey edip bi güzel faydalandım :) 
Unutulmaz bir an 💅 https://t.co/xLsJM6Lm0d",Serdar493_
2022-09-16 17:45:32+00:00,1570831263539531776,Rektör bey fırat üniversitesi senatosu beyler hanımlar lütfen duyun #fuogrencilerizamistemiyor,o1ygmr
2022-09-16 17:25:42+00:00,1570826272003227648,"1⃣ Valimiz Sn. Dr. Ömer TORAMAN, Milletvekilleri Sn. Sermin BALIK, Sn. Zülfü DEMİRBAĞ ve Sn. Gürsel EROL, Belediye Başkanı Sn. Şahin ŞERİFOĞULLARI, Fırat Üniversitesi Rektörü Sn. Prof. Dr. Fahrettin GÖKTAŞ ve İl protokolü ile birlikte Ahilik Haftası programına katıldı. ⬇️ https://t.co/gK52F55IJF",elazig_valiligi
2022-09-16 16:35:32+00:00,1570813645306863617,"Kariyerine güçlü bir adım atmak isteyen üniversite öğrencilerimize kapımızı sonuna kadar açtığımız DDYO ofisimizde çalışan öğrencilerimizin geride bıraktığı bu güzel yolculuğu hep birlikte dinleyelim.

@firatresmihesap @mustafaulas @hakan1gulerr 
#fıratüniversitesi #yazılım https://t.co/WXcll38f8g",firatddyo
2022-09-16 14:15:43+00:00,1570778462222446592,"Sn Fırat ATLIHAN'ın kuruculuğunda Uğur Okulları &amp; Bahçeşehir Üniversitesi iş birliği ile Güzelbahçe Kampüsümüz içerisinde, BAU Konservatuvarı danışmanlığında yürütülecek ‘İzmir Yarı Zamanlı Çocuk Konservatuvarı’ açıldı! https://t.co/ZXaq07tUFB",UONarlidere
2022-09-16 13:11:31+00:00,1570762305792806915,@firat__yildirim @pusholder İnönü üniversitesi mi 😂,ogrencini_sesi
2022-09-16 12:51:36+00:00,1570757294060609536,Fırat Üniversitesi ev sahipliğinde 7-8 Ekim 2022 tarihinde CPC-XIII (13th Chemical Physics Congress) gerçekleştirilecektir.  Detaylı bilgiye ulaşmak için kongre web sayfasını ziyaret edebilirsiniz 👉https://t.co/7im2TR2kCW https://t.co/ynor6EssZV,TrubaUlakbim
2022-09-16 11:46:10+00:00,1570740824341905408,"Aradan bir yıl bile geçmeden bir zam daha yemek fiyatı 9 TL olmuş. TÜİK verilerine göre %80 civarında olan enflasyonda üniversitemiz bu enflasyonu kat kat katlayarak yeni fiyatlandırma yapmış. Teşekkürler @ProfGoktas, @firatresmihesap ve  değerli Fırat Üniversitesi Senatosu https://t.co/ZtaVqhw6mH",emrahyilm4z
2022-09-16 10:17:55+00:00,1570718618819899392,@muhendisyenn #fıratüniversitesi,o1ygmr
2022-09-15 21:18:00+00:00,1570522345688956928,"2022 - 2023 Güz Dönemi ders kayıtları başlamıştır. 
Üniversitemize yeni kaydolan 1. Sınıf öğrencileri dahil herkes kayıtlarını kendileri yapmaları gerekmektedir. 
Harç ücreti yatırma ve ders kayıt işlemlerinizi 16 - 21 Eylül tarihleri arasında yapabilirsiniz.
#FıratÜniversitesi",fu_ogrenci
